year, month, day,    SST,   SSTA,     HS,    DHW, BAA
2003, 4,18,  29.89,   1.03,   0.99,   4.20,   1
2003, 4,19,  29.91,   1.07,   1.01,   4.35,   3
2003, 4,20,  29.85,   1.02,   0.95,   4.35,   1
2003, 4,21,  29.67,   0.86,   0.77,   4.35,   1
2003, 4,22,  29.73,   0.93,   0.83,   4.35,   1
2003, 4,23,  29.73,   0.94,   0.83,   4.35,   1
2003, 4,24,  29.85,   1.08,   0.95,   4.35,   1
2003, 4,25,  29.96,   1.20,   1.06,   4.50,   3
2003, 4,26,  29.89,   1.15,   0.99,   4.50,   1
2003, 4,27,  29.91,   1.18,   1.01,   4.64,   3
2003, 4,28,  29.80,   1.09,   0.90,   4.64,   1
2003, 4,29,  29.89,   1.19,   0.99,   4.64,   1
2003, 4,30,  29.89,   1.20,   0.99,   4.64,   1
2003, 5, 1,  29.63,   0.96,   0.73,   4.64,   1
2003, 5, 2,  29.89,   1.23,   0.99,   4.64,   1
2003, 5, 3,  29.79,   1.15,   0.89,   4.64,   1
2003, 5, 4,  29.84,   1.21,   0.94,   4.64,   1
2003, 5, 5,  29.68,   1.07,   0.78,   4.64,   1
2003, 5, 6,  29.78,   1.18,   0.88,   4.64,   1
2003, 5, 7,  29.75,   1.17,   0.85,   4.64,   1
2003, 5, 8,  29.81,   1.24,   0.91,   4.64,   1
2003, 5, 9,  29.71,   1.15,   0.81,   4.48,   1
2003, 5,10,  29.63,   1.09,   0.73,   4.48,   1
2003, 5,11,  29.52,   0.99,   0.62,   4.33,   1
2003, 5,12,  29.57,   1.06,   0.67,   4.16,   1
2003, 5,13,  29.44,   0.94,   0.54,   4.01,   1
2003, 5,14,  29.33,   0.85,   0.43,   3.87,   1
2003, 5,15,  29.42,   0.95,   0.52,   3.87,   1
2003, 5,16,  29.36,   0.90,   0.46,   3.87,   1
2003, 5,17,  29.33,   0.89,   0.43,   3.87,   1
2003, 5,18,  29.22,   0.79,   0.32,   3.87,   1
2003, 5,19,  29.01,   0.59,   0.11,   3.87,   1
2003, 5,20,  28.95,   0.54,   0.05,   3.87,   1
2003, 5,21,  29.27,   0.88,   0.37,   3.87,   1
2003, 5,22,  28.90,   0.52,   0.00,   3.72,   0
2003, 5,23,  29.42,   1.05,   0.52,   3.57,   1
2003, 5,24,  29.29,   0.94,   0.39,   3.41,   1
2003, 5,25,  29.32,   0.98,   0.42,   3.27,   1
2003, 5,26,  29.40,   1.07,   0.50,   3.27,   1
2003, 5,27,  29.42,   1.10,   0.52,   3.27,   1
2003, 5,28,  29.30,   1.00,   0.40,   3.27,   1
2003, 5,29,  29.10,   0.81,   0.20,   3.27,   1
2003, 5,30,  29.25,   0.97,   0.35,   3.27,   1
2003, 5,31,  29.12,   0.86,   0.22,   3.27,   1
2003, 6, 1,  29.06,   0.81,   0.16,   3.10,   1
2003, 6, 2,  28.59,   0.35,  -0.31,   3.10,   0
2003, 6, 3,  28.81,   0.59,  -0.09,   3.10,   0
2003, 6, 4,  28.92,   0.71,   0.02,   3.10,   1
2003, 6, 5,  28.69,   0.49,  -0.21,   3.10,   0
2003, 6, 6,  28.62,   0.43,  -0.28,   3.10,   0
2003, 6, 7,  28.61,   0.44,  -0.29,   3.10,   0
2003, 6, 8,  28.57,   0.41,  -0.33,   2.94,   0
2003, 6, 9,  28.70,   0.55,  -0.20,   2.78,   0
2003, 6,10,  28.72,   0.59,  -0.18,   2.62,   0
2003, 6,11,  28.86,   0.74,  -0.04,   2.47,   0
2003, 6,12,  28.69,   0.58,  -0.21,   2.32,   0
2003, 6,13,  28.76,   0.66,  -0.14,   2.17,   0
2003, 6,14,  28.58,   0.50,  -0.32,   2.02,   0
2003, 6,15,  28.46,   0.39,  -0.44,   2.02,   0
2003, 6,16,  28.56,   0.51,  -0.34,   1.86,   0
2003, 6,17,  28.64,   0.61,  -0.26,   1.71,   0
2003, 6,18,  28.59,   0.58,  -0.31,   1.56,   0
2003, 6,19,  28.50,   0.51,  -0.40,   1.56,   0
2003, 6,20,  28.61,   0.64,  -0.29,   1.56,   0
2003, 6,21,  28.57,   0.63,  -0.33,   1.56,   0
2003, 6,22,  28.47,   0.55,  -0.43,   1.56,   0
2003, 6,23,  28.37,   0.47,  -0.53,   1.56,   0
2003, 6,24,  28.15,   0.27,  -0.75,   1.56,   0
2003, 6,25,  28.24,   0.38,  -0.66,   1.56,   0
2003, 6,26,  28.09,   0.25,  -0.81,   1.56,   0
2003, 6,27,  28.00,   0.18,  -0.90,   1.41,   0
2003, 6,28,  27.85,   0.05,  -1.05,   1.23,   0
2003, 6,29,  27.87,   0.09,  -1.03,   1.05,   0
2003, 6,30,  27.67,  -0.08,  -1.23,   0.88,   0
2003, 7, 1,  27.74,   0.01,  -1.16,   0.74,   0
2003, 7, 2,  27.79,   0.08,  -1.11,   0.74,   0
2003, 7, 3,  27.77,   0.08,  -1.13,   0.74,   0
2003, 7, 4,  27.79,   0.12,  -1.11,   0.74,   0
2003, 7, 5,  27.77,   0.12,  -1.13,   0.74,   0
2003, 7, 6,  27.56,  -0.07,  -1.34,   0.74,   0
2003, 7, 7,  27.64,   0.03,  -1.26,   0.74,   0
2003, 7, 8,  27.96,   0.37,  -0.94,   0.74,   0
2003, 7, 9,  27.89,   0.32,  -1.01,   0.59,   0
2003, 7,10,  27.82,   0.28,  -1.08,   0.44,   0
2003, 7,11,  27.96,   0.44,  -0.94,   0.44,   0
2003, 7,12,  28.00,   0.50,  -0.90,   0.30,   0
2003, 7,13,  28.14,   0.66,  -0.76,   0.30,   0
2003, 7,14,  27.89,   0.43,  -1.01,   0.30,   0
2003, 7,15,  27.84,   0.40,  -1.06,   0.30,   0
2003, 7,16,  27.82,   0.39,  -1.08,   0.30,   0
2003, 7,17,  27.78,   0.35,  -1.12,   0.30,   0
2003, 7,18,  27.86,   0.44,  -1.04,   0.14,   0
2003, 7,19,  28.01,   0.60,  -0.89,   0.14,   0
2003, 7,20,  27.95,   0.54,  -0.95,   0.00,   0
2003, 7,21,  28.02,   0.62,  -0.88,   0.00,   0
2003, 7,22,  27.97,   0.58,  -0.93,   0.00,   0
2003, 7,23,  28.10,   0.71,  -0.80,   0.00,   0
2003, 7,24,  27.97,   0.59,  -0.93,   0.00,   0
2003, 7,25,  27.88,   0.51,  -1.02,   0.00,   0
2003, 7,26,  27.88,   0.51,  -1.02,   0.00,   0
2003, 7,27,  27.62,   0.26,  -1.28,   0.00,   0
2003, 7,28,  27.87,   0.52,  -1.03,   0.00,   0
2003, 7,29,  28.03,   0.68,  -0.87,   0.00,   0
2003, 7,30,  28.23,   0.89,  -0.67,   0.00,   0
2003, 7,31,  28.23,   0.90,  -0.67,   0.00,   0
2003, 8, 1,  28.17,   0.85,  -0.73,   0.00,   0
2003, 8, 2,  27.99,   0.67,  -0.91,   0.00,   0
2003, 8, 3,  28.18,   0.87,  -0.72,   0.00,   0
2003, 8, 4,  28.34,   1.04,  -0.56,   0.00,   0
2003, 8, 5,  27.91,   0.61,  -0.99,   0.00,   0
2003, 8, 6,  28.34,   1.05,  -0.56,   0.00,   0
2003, 8, 7,  28.23,   0.95,  -0.67,   0.00,   0
2003, 8, 8,  28.08,   0.80,  -0.82,   0.00,   0
2003, 8, 9,  28.20,   0.93,  -0.70,   0.00,   0
2003, 8,10,  28.20,   0.94,  -0.70,   0.00,   0
2003, 8,11,  28.28,   1.02,  -0.62,   0.00,   0
2003, 8,12,  28.29,   1.04,  -0.61,   0.00,   0
2003, 8,13,  28.34,   1.10,  -0.56,   0.00,   0
2003, 8,14,  28.24,   1.00,  -0.66,   0.00,   0
2003, 8,15,  28.04,   0.81,  -0.86,   0.00,   0
2003, 8,16,  27.92,   0.68,  -0.98,   0.00,   0
2003, 8,17,  28.01,   0.76,  -0.89,   0.00,   0
2003, 8,18,  28.05,   0.79,  -0.85,   0.00,   0
2003, 8,19,  27.92,   0.66,  -0.98,   0.00,   0
2003, 8,20,  27.90,   0.63,  -1.00,   0.00,   0
2003, 8,21,  28.11,   0.83,  -0.79,   0.00,   0
2003, 8,22,  28.33,   1.04,  -0.57,   0.00,   0
2003, 8,23,  28.55,   1.25,  -0.35,   0.00,   0
2003, 8,24,  28.19,   0.88,  -0.71,   0.00,   0
2003, 8,25,  27.76,   0.45,  -1.14,   0.00,   0
2003, 8,26,  27.69,   0.37,  -1.21,   0.00,   0
2003, 8,27,  27.55,   0.22,  -1.35,   0.00,   0
2003, 8,28,  27.72,   0.38,  -1.18,   0.00,   0
2003, 8,29,  27.94,   0.59,  -0.96,   0.00,   0
2003, 8,30,  27.98,   0.62,  -0.92,   0.00,   0
2003, 8,31,  27.82,   0.46,  -1.08,   0.00,   0
2003, 9, 1,  27.53,   0.16,  -1.37,   0.00,   0
2003, 9, 2,  27.43,   0.05,  -1.47,   0.00,   0
2003, 9, 3,  27.61,   0.22,  -1.29,   0.00,   0
2003, 9, 4,  27.75,   0.35,  -1.15,   0.00,   0
2003, 9, 5,  28.24,   0.83,  -0.66,   0.00,   0
2003, 9, 6,  28.25,   0.84,  -0.65,   0.00,   0
2003, 9, 7,  28.22,   0.80,  -0.68,   0.00,   0
2003, 9, 8,  28.35,   0.92,  -0.55,   0.00,   0
2003, 9, 9,  28.42,   0.98,  -0.48,   0.00,   0
2003, 9,10,  28.39,   0.94,  -0.51,   0.00,   0
2003, 9,11,  28.34,   0.88,  -0.56,   0.00,   0
2003, 9,12,  28.39,   0.93,  -0.51,   0.00,   0
2003, 9,13,  28.37,   0.90,  -0.53,   0.00,   0
2003, 9,14,  28.44,   0.96,  -0.46,   0.00,   0
2003, 9,15,  28.26,   0.77,  -0.64,   0.00,   0
2003, 9,16,  28.31,   0.81,  -0.59,   0.00,   0
2003, 9,17,  28.30,   0.79,  -0.60,   0.00,   0
2003, 9,18,  28.25,   0.73,  -0.65,   0.00,   0
2003, 9,19,  28.32,   0.79,  -0.58,   0.00,   0
2003, 9,20,  28.40,   0.86,  -0.50,   0.00,   0
2003, 9,21,  28.39,   0.84,  -0.51,   0.00,   0
2003, 9,22,  28.32,   0.76,  -0.58,   0.00,   0
2003, 9,23,  28.20,   0.63,  -0.70,   0.00,   0
2003, 9,24,  28.04,   0.46,  -0.86,   0.00,   0
2003, 9,25,  28.08,   0.49,  -0.82,   0.00,   0
2003, 9,26,  27.99,   0.39,  -0.91,   0.00,   0
2003, 9,27,  27.90,   0.29,  -1.00,   0.00,   0
2003, 9,28,  27.87,   0.25,  -1.03,   0.00,   0
2003, 9,29,  28.01,   0.38,  -0.89,   0.00,   0
2003, 9,30,  28.02,   0.38,  -0.88,   0.00,   0
2003,10, 1,  27.75,   0.10,  -1.15,   0.00,   0
2003,10, 2,  27.89,   0.23,  -1.01,   0.00,   0
2003,10, 3,  28.06,   0.39,  -0.84,   0.00,   0
2003,10, 4,  28.28,   0.60,  -0.62,   0.00,   0
2003,10, 5,  28.21,   0.52,  -0.69,   0.00,   0
2003,10, 6,  28.32,   0.62,  -0.58,   0.00,   0
2003,10, 7,  28.14,   0.43,  -0.76,   0.00,   0
2003,10, 8,  28.21,   0.49,  -0.69,   0.00,   0
2003,10, 9,  28.11,   0.38,  -0.79,   0.00,   0
2003,10,10,  28.10,   0.36,  -0.80,   0.00,   0
2003,10,11,  28.04,   0.29,  -0.86,   0.00,   0
2003,10,12,  27.94,   0.18,  -0.96,   0.00,   0
2003,10,13,  28.08,   0.31,  -0.82,   0.00,   0
2003,10,14,  28.52,   0.74,  -0.38,   0.00,   0
2003,10,15,  28.80,   1.01,  -0.10,   0.00,   0
2003,10,16,  28.87,   1.06,  -0.03,   0.00,   0
2003,10,17,  28.74,   0.92,  -0.16,   0.00,   0
2003,10,18,  28.66,   0.82,  -0.24,   0.00,   0
2003,10,19,  28.60,   0.75,  -0.30,   0.00,   0
2003,10,20,  28.57,   0.70,  -0.33,   0.00,   0
2003,10,21,  27.75,  -0.13,  -1.15,   0.00,   0
2003,10,22,  28.21,   0.31,  -0.69,   0.00,   0
2003,10,23,  28.55,   0.64,  -0.35,   0.00,   0
2003,10,24,  28.73,   0.80,  -0.17,   0.00,   0
2003,10,25,  28.93,   0.99,   0.03,   0.00,   1
2003,10,26,  28.80,   0.84,  -0.10,   0.00,   0
2003,10,27,  28.58,   0.60,  -0.32,   0.00,   0
2003,10,28,  28.53,   0.54,  -0.37,   0.00,   0
2003,10,29,  28.80,   0.79,  -0.10,   0.00,   0
2003,10,30,  28.98,   0.96,   0.08,   0.00,   1
2003,10,31,  28.88,   0.84,  -0.02,   0.00,   0
2003,11, 1,  28.90,   0.85,   0.00,   0.00,   0
2003,11, 2,  28.78,   0.71,  -0.12,   0.00,   0
2003,11, 3,  28.76,   0.68,  -0.14,   0.00,   0
2003,11, 4,  28.68,   0.58,  -0.22,   0.00,   0
2003,11, 5,  28.74,   0.62,  -0.16,   0.00,   0
2003,11, 6,  28.66,   0.53,  -0.24,   0.00,   0
2003,11, 7,  28.83,   0.68,  -0.07,   0.00,   0
2003,11, 8,  28.94,   0.78,   0.04,   0.00,   1
2003,11, 9,  28.79,   0.61,  -0.11,   0.00,   0
2003,11,10,  28.57,   0.38,  -0.33,   0.00,   0
2003,11,11,  28.84,   0.63,  -0.06,   0.00,   0
2003,11,12,  28.77,   0.55,  -0.13,   0.00,   0
2003,11,13,  28.49,   0.25,  -0.41,   0.00,   0
2003,11,14,  28.68,   0.43,  -0.22,   0.00,   0
2003,11,15,  28.70,   0.43,  -0.20,   0.00,   0
2003,11,16,  28.57,   0.29,  -0.33,   0.00,   0
2003,11,17,  28.63,   0.34,  -0.27,   0.00,   0
2003,11,18,  28.95,   0.65,   0.05,   0.00,   1
2003,11,19,  28.67,   0.37,  -0.23,   0.00,   0
2003,11,20,  28.78,   0.47,  -0.12,   0.00,   0
2003,11,21,  28.86,   0.54,  -0.04,   0.00,   0
2003,11,22,  28.75,   0.42,  -0.15,   0.00,   0
2003,11,23,  28.98,   0.64,   0.08,   0.00,   1
2003,11,24,  29.04,   0.69,   0.14,   0.00,   1
2003,11,25,  28.74,   0.38,  -0.16,   0.00,   0
2003,11,26,  28.72,   0.35,  -0.18,   0.00,   0
2003,11,27,  28.56,   0.19,  -0.34,   0.00,   0
2003,11,28,  29.03,   0.65,   0.13,   0.00,   1
2003,11,29,  28.53,   0.14,  -0.37,   0.00,   0
2003,11,30,  28.85,   0.45,  -0.05,   0.00,   0
2003,12, 1,  28.80,   0.39,  -0.10,   0.00,   0
2003,12, 2,  29.07,   0.65,   0.17,   0.00,   1
2003,12, 3,  28.77,   0.34,  -0.13,   0.00,   0
2003,12, 4,  28.57,   0.14,  -0.33,   0.00,   0
2003,12, 5,  28.65,   0.21,  -0.25,   0.00,   0
2003,12, 6,  28.91,   0.46,   0.01,   0.00,   1
2003,12, 7,  28.79,   0.33,  -0.11,   0.00,   0
2003,12, 8,  28.89,   0.42,  -0.01,   0.00,   0
2003,12, 9,  28.75,   0.27,  -0.15,   0.00,   0
2003,12,10,  29.08,   0.59,   0.18,   0.00,   1
2003,12,11,  29.38,   0.88,   0.48,   0.00,   1
2003,12,12,  29.34,   0.84,   0.44,   0.00,   1
2003,12,13,  29.15,   0.64,   0.25,   0.00,   1
2003,12,14,  29.05,   0.53,   0.15,   0.00,   1
2003,12,15,  28.84,   0.31,  -0.06,   0.00,   0
2003,12,16,  28.83,   0.29,  -0.07,   0.00,   0
2003,12,17,  28.95,   0.41,   0.05,   0.00,   1
2003,12,18,  28.84,   0.29,  -0.06,   0.00,   0
2003,12,19,  28.94,   0.38,   0.04,   0.00,   1
2003,12,20,  29.20,   0.64,   0.30,   0.00,   1
2003,12,21,  29.60,   1.03,   0.70,   0.00,   1
2003,12,22,  29.77,   1.19,   0.87,   0.00,   1
2003,12,23,  30.29,   1.71,   1.39,   0.20,   2
2003,12,24,  28.96,   0.37,   0.06,   0.20,   1
2003,12,25,  29.06,   0.47,   0.16,   0.20,   1
2003,12,26,  28.91,   0.31,   0.01,   0.20,   1
2003,12,27,  28.98,   0.37,   0.08,   0.20,   1
2003,12,28,  29.12,   0.51,   0.22,   0.20,   1
2003,12,29,  29.21,   0.59,   0.31,   0.20,   1
2003,12,30,  29.11,   0.48,   0.21,   0.20,   1
2003,12,31,  29.37,   0.74,   0.47,   0.20,   1
2004, 1, 1,  29.32,   0.68,   0.42,   0.20,   1
2004, 1, 2,  29.32,   0.67,   0.42,   0.20,   1
2004, 1, 3,  29.39,   0.74,   0.49,   0.20,   1
2004, 1, 4,  29.24,   0.58,   0.34,   0.20,   1
2004, 1, 5,  29.20,   0.53,   0.30,   0.20,   1
2004, 1, 6,  29.16,   0.49,   0.26,   0.20,   1
2004, 1, 7,  28.68,   0.00,  -0.22,   0.20,   0
2004, 1, 8,  28.65,  -0.03,  -0.25,   0.20,   0
2004, 1, 9,  28.58,  -0.11,  -0.32,   0.20,   0
2004, 1,10,  28.70,   0.00,  -0.20,   0.20,   0
2004, 1,11,  28.85,   0.15,  -0.05,   0.20,   0
2004, 1,12,  28.94,   0.23,   0.04,   0.20,   1
2004, 1,13,  28.93,   0.21,   0.03,   0.20,   1
2004, 1,14,  29.09,   0.37,   0.19,   0.20,   1
2004, 1,15,  29.10,   0.37,   0.20,   0.20,   1
2004, 1,16,  29.09,   0.35,   0.19,   0.20,   1
2004, 1,17,  28.78,   0.04,  -0.12,   0.20,   0
2004, 1,18,  28.84,   0.09,  -0.06,   0.20,   0
2004, 1,19,  28.72,  -0.03,  -0.18,   0.20,   0
2004, 1,20,  28.88,   0.12,  -0.02,   0.20,   0
2004, 1,21,  28.59,  -0.17,  -0.31,   0.20,   0
2004, 1,22,  28.72,  -0.05,  -0.18,   0.20,   0
2004, 1,23,  29.24,   0.47,   0.34,   0.20,   1
2004, 1,24,  29.28,   0.50,   0.38,   0.20,   1
2004, 1,25,  29.28,   0.50,   0.38,   0.20,   1
2004, 1,26,  29.50,   0.71,   0.60,   0.20,   1
2004, 1,27,  29.29,   0.49,   0.39,   0.20,   1
2004, 1,28,  29.46,   0.66,   0.56,   0.20,   1
2004, 1,29,  29.39,   0.58,   0.49,   0.20,   1
2004, 1,30,  29.51,   0.70,   0.61,   0.20,   1
2004, 1,31,  29.59,   0.77,   0.69,   0.20,   1
2004, 2, 1,  29.68,   0.86,   0.78,   0.20,   1
2004, 2, 2,  29.47,   0.64,   0.57,   0.20,   1
2004, 2, 3,  29.44,   0.61,   0.54,   0.20,   1
2004, 2, 4,  29.48,   0.64,   0.58,   0.20,   1
2004, 2, 5,  29.29,   0.44,   0.39,   0.20,   1
2004, 2, 6,  29.36,   0.51,   0.46,   0.20,   1
2004, 2, 7,  29.38,   0.52,   0.48,   0.20,   1
2004, 2, 8,  29.53,   0.67,   0.63,   0.20,   1
2004, 2, 9,  29.36,   0.49,   0.46,   0.20,   1
2004, 2,10,  29.01,   0.14,   0.11,   0.20,   1
2004, 2,11,  29.20,   0.32,   0.30,   0.20,   1
2004, 2,12,  29.19,   0.31,   0.29,   0.20,   1
2004, 2,13,  29.07,   0.18,   0.17,   0.20,   1
2004, 2,14,  29.07,   0.18,   0.17,   0.20,   1
2004, 2,15,  29.28,   0.38,   0.38,   0.20,   1
2004, 2,16,  29.37,   0.47,   0.47,   0.20,   1
2004, 2,17,  29.31,   0.41,   0.41,   0.20,   1
2004, 2,18,  29.57,   0.68,   0.67,   0.20,   1
2004, 2,19,  29.63,   0.74,   0.73,   0.20,   1
2004, 2,20,  29.50,   0.61,   0.60,   0.20,   1
2004, 2,21,  29.80,   0.91,   0.90,   0.20,   1
2004, 2,22,  29.76,   0.87,   0.86,   0.20,   1
2004, 2,23,  29.69,   0.80,   0.79,   0.20,   1
2004, 2,24,  29.53,   0.65,   0.63,   0.20,   1
2004, 2,25,  29.45,   0.57,   0.55,   0.20,   1
2004, 2,26,  29.29,   0.41,   0.39,   0.20,   1
2004, 2,27,  29.46,   0.58,   0.56,   0.20,   1
2004, 2,28,  29.40,   0.52,   0.50,   0.20,   1
2004, 2,29,  29.60,   0.72,   0.70,   0.20,   1
2004, 3, 1,  29.65,   0.78,   0.75,   0.20,   1
2004, 3, 2,  29.65,   0.78,   0.75,   0.20,   1
2004, 3, 3,  29.94,   1.07,   1.04,   0.35,   2
2004, 3, 4,  29.83,   0.96,   0.93,   0.35,   1
2004, 3, 5,  29.76,   0.89,   0.86,   0.35,   1
2004, 3, 6,  29.67,   0.80,   0.77,   0.35,   1
2004, 3, 7,  29.29,   0.43,   0.39,   0.35,   1
2004, 3, 8,  29.05,   0.19,   0.15,   0.35,   1
2004, 3, 9,  29.04,   0.18,   0.14,   0.35,   1
2004, 3,10,  29.28,   0.42,   0.38,   0.35,   1
2004, 3,11,  29.40,   0.54,   0.50,   0.35,   1
2004, 3,12,  29.30,   0.44,   0.40,   0.35,   1
2004, 3,13,  29.52,   0.67,   0.62,   0.35,   1
2004, 3,14,  29.57,   0.72,   0.67,   0.35,   1
2004, 3,15,  29.63,   0.78,   0.73,   0.35,   1
2004, 3,16,  29.65,   0.80,   0.75,   0.15,   1
2004, 3,17,  29.49,   0.64,   0.59,   0.15,   1
2004, 3,18,  29.55,   0.70,   0.65,   0.15,   1
2004, 3,19,  29.61,   0.75,   0.71,   0.15,   1
2004, 3,20,  29.61,   0.75,   0.71,   0.15,   1
2004, 3,21,  29.44,   0.58,   0.54,   0.15,   1
2004, 3,22,  29.45,   0.59,   0.55,   0.15,   1
2004, 3,23,  29.38,   0.52,   0.48,   0.15,   1
2004, 3,24,  29.48,   0.62,   0.58,   0.15,   1
2004, 3,25,  29.57,   0.70,   0.67,   0.15,   1
2004, 3,26,  29.35,   0.48,   0.45,   0.15,   1
2004, 3,27,  29.22,   0.35,   0.32,   0.15,   1
2004, 3,28,  29.92,   1.05,   1.02,   0.29,   2
2004, 3,29,  29.65,   0.78,   0.75,   0.29,   1
2004, 3,30,  29.69,   0.82,   0.79,   0.29,   1
2004, 3,31,  29.45,   0.57,   0.55,   0.29,   1
2004, 4, 1,  29.60,   0.72,   0.70,   0.29,   1
2004, 4, 2,  29.61,   0.73,   0.71,   0.29,   1
2004, 4, 3,  29.67,   0.79,   0.77,   0.29,   1
2004, 4, 4,  29.67,   0.79,   0.77,   0.29,   1
2004, 4, 5,  29.63,   0.75,   0.73,   0.29,   1
2004, 4, 6,  29.59,   0.70,   0.69,   0.29,   1
2004, 4, 7,  29.48,   0.59,   0.58,   0.29,   1
2004, 4, 8,  29.58,   0.69,   0.68,   0.29,   1
2004, 4, 9,  29.67,   0.78,   0.77,   0.29,   1
2004, 4,10,  29.76,   0.87,   0.86,   0.29,   1
2004, 4,11,  29.68,   0.79,   0.78,   0.29,   1
2004, 4,12,  29.75,   0.85,   0.85,   0.29,   1
2004, 4,13,  29.88,   0.98,   0.98,   0.29,   1
2004, 4,14,  29.82,   0.92,   0.92,   0.29,   1
2004, 4,15,  29.83,   0.93,   0.93,   0.29,   1
2004, 4,16,  29.91,   1.02,   1.01,   0.44,   2
2004, 4,17,  29.69,   0.82,   0.79,   0.44,   1
2004, 4,18,  29.43,   0.57,   0.53,   0.44,   1
2004, 4,19,  29.56,   0.72,   0.66,   0.44,   1
2004, 4,20,  29.50,   0.67,   0.60,   0.44,   1
2004, 4,21,  29.55,   0.74,   0.65,   0.44,   1
2004, 4,22,  29.62,   0.82,   0.72,   0.44,   1
2004, 4,23,  29.52,   0.73,   0.62,   0.44,   1
2004, 4,24,  29.42,   0.65,   0.52,   0.44,   1
2004, 4,25,  29.37,   0.61,   0.47,   0.44,   1
2004, 4,26,  29.36,   0.62,   0.46,   0.44,   1
2004, 4,27,  29.39,   0.66,   0.49,   0.44,   1
2004, 4,28,  29.42,   0.71,   0.52,   0.44,   1
2004, 4,29,  29.50,   0.80,   0.60,   0.44,   1
2004, 4,30,  29.42,   0.74,   0.52,   0.44,   1
2004, 5, 1,  29.36,   0.69,   0.46,   0.44,   1
2004, 5, 2,  29.33,   0.67,   0.43,   0.44,   1
2004, 5, 3,  29.33,   0.69,   0.43,   0.44,   1
2004, 5, 4,  29.08,   0.45,   0.18,   0.44,   1
2004, 5, 5,  29.15,   0.54,   0.25,   0.44,   1
2004, 5, 6,  29.27,   0.67,   0.37,   0.44,   1
2004, 5, 7,  29.39,   0.81,   0.49,   0.44,   1
2004, 5, 8,  29.34,   0.77,   0.44,   0.44,   1
2004, 5, 9,  29.29,   0.73,   0.39,   0.44,   1
2004, 5,10,  29.09,   0.55,   0.19,   0.44,   1
2004, 5,11,  29.11,   0.58,   0.21,   0.44,   1
2004, 5,12,  29.08,   0.57,   0.18,   0.44,   1
2004, 5,13,  29.26,   0.76,   0.36,   0.44,   1
2004, 5,14,  29.20,   0.72,   0.30,   0.44,   1
2004, 5,15,  29.31,   0.84,   0.41,   0.44,   1
2004, 5,16,  29.37,   0.91,   0.47,   0.44,   1
2004, 5,17,  29.32,   0.88,   0.42,   0.44,   1
2004, 5,18,  29.24,   0.81,   0.34,   0.44,   1
2004, 5,19,  29.22,   0.80,   0.32,   0.44,   1
2004, 5,20,  29.20,   0.79,   0.30,   0.44,   1
2004, 5,21,  29.48,   1.09,   0.58,   0.44,   1
2004, 5,22,  29.20,   0.82,   0.30,   0.44,   1
2004, 5,23,  28.91,   0.54,   0.01,   0.44,   1
2004, 5,24,  28.85,   0.50,  -0.05,   0.44,   0
2004, 5,25,  29.22,   0.88,   0.32,   0.44,   1
2004, 5,26,  29.29,   0.96,   0.39,   0.29,   1
2004, 5,27,  29.17,   0.85,   0.27,   0.29,   1
2004, 5,28,  29.13,   0.83,   0.23,   0.29,   1
2004, 5,29,  29.13,   0.84,   0.23,   0.29,   1
2004, 5,30,  29.15,   0.87,   0.25,   0.29,   1
2004, 5,31,  29.18,   0.92,   0.28,   0.29,   1
2004, 6, 1,  29.24,   0.99,   0.34,   0.29,   1
2004, 6, 2,  29.10,   0.86,   0.20,   0.29,   1
2004, 6, 3,  29.07,   0.85,   0.17,   0.29,   1
2004, 6, 4,  28.72,   0.51,  -0.18,   0.29,   0
2004, 6, 5,  28.81,   0.61,  -0.09,   0.29,   0
2004, 6, 6,  28.92,   0.73,   0.02,   0.29,   1
2004, 6, 7,  28.79,   0.62,  -0.11,   0.29,   0
2004, 6, 8,  28.82,   0.66,  -0.08,   0.29,   0
2004, 6, 9,  29.04,   0.89,   0.14,   0.29,   1
2004, 6,10,  28.87,   0.74,  -0.03,   0.29,   0
2004, 6,11,  29.00,   0.88,   0.10,   0.29,   1
2004, 6,12,  28.98,   0.87,   0.08,   0.29,   1
2004, 6,13,  29.05,   0.95,   0.15,   0.29,   1
2004, 6,14,  29.07,   0.99,   0.17,   0.29,   1
2004, 6,15,  29.13,   1.06,   0.23,   0.29,   1
2004, 6,16,  29.09,   1.04,   0.19,   0.29,   1
2004, 6,17,  29.04,   1.01,   0.14,   0.29,   1
2004, 6,18,  28.76,   0.75,  -0.14,   0.29,   0
2004, 6,19,  28.86,   0.87,  -0.04,   0.29,   0
2004, 6,20,  28.86,   0.89,  -0.04,   0.14,   0
2004, 6,21,  28.75,   0.81,  -0.15,   0.14,   0
2004, 6,22,  28.72,   0.80,  -0.18,   0.14,   0
2004, 6,23,  28.91,   1.01,   0.01,   0.14,   1
2004, 6,24,  29.16,   1.28,   0.26,   0.14,   1
2004, 6,25,  29.16,   1.30,   0.26,   0.14,   1
2004, 6,26,  28.81,   0.97,  -0.09,   0.14,   0
2004, 6,27,  28.55,   0.73,  -0.35,   0.14,   0
2004, 6,28,  28.45,   0.65,  -0.45,   0.14,   0
2004, 6,29,  28.38,   0.60,  -0.52,   0.14,   0
2004, 6,30,  28.37,   0.61,  -0.53,   0.14,   0
2004, 7, 1,  28.35,   0.62,  -0.55,   0.14,   0
2004, 7, 2,  28.26,   0.55,  -0.64,   0.14,   0
